,HP1509101_A3,HP1509101_A7,HP1509101_A8,HP1509101_B10,HP1509101_B13,HP1509101_B16,HP1509101_B17,HP1509101_B19,HP1509101_B20,HP1509101_B23,HP1509101_C1,HP1509101_C21,HP1509101_C22,HP1509101_C23,HP1509101_D17,HP1509101_D18,HP1509101_D19,HP1509101_D22,HP1509101_D23,HP1509101_D5,HP1509101_D8,HP1509101_E19,HP1509101_E22,HP1509101_E3,HP1509101_E4,HP1509101_F18,HP1509101_F19,HP1509101_F21,HP1509101_F22,HP1509101_F23,HP1509101_F4,HP1509101_F7,HP1509101_G16,HP1509101_G18,HP1509101_G19,HP1509101_G9,HP1509101_H1,HP1509101_H13,HP1509101_H20,HP1509101_H21,HP1509101_H22,HP1509101_H23,HP1509101_H7,HP1509101_I10,HP1509101_I12,HP1509101_I17,HP1509101_I21,HP1509101_I23,HP1509101_I5,HP1509101_J12,HP1509101_J15,HP1509101_J16,HP1509101_J19,HP1509101_J20,HP1509101_J22,HP1509101_J23,HP1509101_J4,HP1509101_J8,HP1509101_J9,HP1509101_K10,HP1509101_K15,HP1509101_K19,HP1509101_K22,HP1509101_K9,HP1509101_L11,HP1509101_L13,HP1509101_L14,HP1509101_L16,HP1509101_L17,HP1509101_L18,HP1509101_L19,HP1509101_L23,HP1509101_L8,HP1509101_M10,HP1509101_M12,HP1509101_N17,HP1509101_N18,HP1509101_N20,HP1509101_N23,HP1509101_N9,HP1509101_O1,HP1509101_O13,HP1509101_O14,HP1509101_O16,HP1509101_O18,HP1509101_O4,HP1509101_O7,HP1509101_O9,HP1509101_P1,HP1509101_P12,HP1509101_P17,HP1509101_P18,HP1509101_P20,HP1509101_P23,HP1509101_P4,HP1509101_P7,HP1509101_P8,HP1509101_P9
SLMO2,87.3051583917047,0,45.6933973040896,35.9763994819399,87.8811846383689,42.1123557651815,17.1319206841021,36.8737002020679,78.3363595415085,0,56.1938763659795,0,23.6624784079885,90.1774240818811,37.2163994063984,39.209062722436,38.3393580896046,14.742956552507,4.72346475586772,0,28.6084623831729,28.2509817216148,47.1831650467113,0,29.7338817582635,28.4406018031342,23.4027615258601,13.8071146089135,10.9433735137531,21.7347507734645,11.7707990018362,22.9879772878784,60.8355766452221,0,51.0060952283798,25.9255418438245,38.4076200718223,0,26.1621442493427,31.4730653506729,2.12995720915967,38.5137542244774,0,20.0076028890979,26.675160874757,10.7057354639531,19.9107996177126,50.2479278439756,29.6929746421997,57.498361296703,0,23.9171509889742,0,31.3486994208328,92.3844424598898,32.311221687292,9.05001945754183,37.9211619044007,0,0,32.074927029541,0,64.8487403132194,36.0776390792986,19.8710764559538,16.8027690963471,0,0,128.562245553889,13.2408241088925,31.920072139363,0,60.0781015319916,2.35055743469564,33.9773937073867,37.8632846940376,11.8344245658985,10.7206798340439,111.699394589281,46.5693883886992,49.5098524606397,13.9598514671804,19.8548430474657,30.2324878314236,0,22.7301139915217,47.6530855372885,36.6203952713915,20.1884253028264,45.843871056472,6.48104941152071,29.8492188033022,18.6706497386109,69.6747582285889,18.7378204167291,88.6984207012777,42.8244318736893,27.4485476973413
PHLDB2,53.7262513179721,33.3305557870178,91.3867946081791,26.9822996114549,43.9405923191845,115.808978354249,35.4875499884971,29.4989601616543,15.3874991956535,0,41.208842668385,54.4514021236047,23.6624784079885,45.0887120409405,27.9122995547988,34.6849401006165,54.7705115565779,88.4577393150422,0,0,5.86840254013804,84.7529451648445,52.4257389407904,1232.32204682824,39.6451756776847,113.762407212537,87.7603557219752,9.86222472065248,71.131927839395,2.50785585847668,47.083196007345,0,60.8355766452221,0,12.7515238070949,77.7766255314736,0,57.375967502252,422.954665364373,18.8838392104037,31.949358137395,56.5670765172012,18.6008444783393,0,26.675160874757,26.7643386598828,46.4585324413295,66.2359048852406,29.6929746421997,126.496394852747,38.2695365984335,47.8343019779484,84.535141258221,94.0460982624983,461.922212299449,32.311221687292,104.075223761731,0,0,6.54715918762849,32.074927029541,35.6493529642437,32.4243701566097,18.0388195396493,23.8452917471445,67.2110763853883,39.742468802162,0,299.978572959074,6.62041205444627,31.920072139363,47.8697941598851,45.0585761489937,14.1033446081738,45.3031916098489,18.0301355685893,47.3376982635941,17.8677997234065,22.3398789178563,54.330953120149,148.529557381919,27.9197029343608,50.5396004844582,96.7439610605557,82.7814569536424,22.7301139915217,47.6530855372885,86.9734387695547,40.3768506056528,20.3750538028764,38.8862964691243,42.6417411475745,93.3532486930545,27.8699032914356,37.4756408334583,102.703434496216,289.064915147403,93.3250621709605
MYH9,20.1473442442395,199.983334722106,45.6933973040896,8.99409987048496,43.9405923191845,931.735871304641,1522.2935236445,154.869540848685,58.7522696561314,839.731285988484,41.208842668385,163.354206370814,212.962305671896,22.5443560204703,237.25454621579,63.3377167054736,16.4311534669734,14.742956552507,949.416415929413,33.364473508608,82.8911858794498,56.5019634432297,141.549495140134,1760.46006689748,0,625.693239668951,228.176924877135,88.7600224858724,200.628514418807,409.616456884524,35.3123970055087,528.723477621204,30.4177883226111,38.4142593730793,25.5030476141899,51.8510836876491,230.445720430934,5.7375967502252,885.152547102761,151.07071368323,17.0396576732773,21.6639867512685,18.6008444783393,0,294.995896732607,309.128111521646,46.4585324413295,77.6558884861441,118.771898568799,149.495739371428,123.312951261619,47.8343019779484,50.7210847549326,274.301119932287,461.922212299449,161.55610843646,131.225282134357,75.8423238088015,124.939265634761,392.829551257709,449.048978413574,142.597411856975,97.2731104698291,48.1035187723982,99.3553822797689,420.069227408677,39.742468802162,178.954903364352,85.7081637025927,946.718923785816,79.8001803484076,71.8046912398277,0,18.8044594775651,90.6063832196978,46.8783524783323,115.385639517511,42.8827193361755,0,15.5231294628997,0,27.9197029343608,283.382759859283,6.04649756628473,124.172185430464,39.7776994851629,95.3061710745771,27.4652964535436,134.589502018843,35.6563441550338,732.358583501841,0,18.6706497386109,390.178646080098,37.4756408334583,14.0050137949386,188.695152943444,351.341410525969
CNOT7,40.2946884884791,116.656945254562,137.080191912269,40.4734494171823,87.8811846383689,47.3764002358292,24.4741724058601,36.8737002020679,40.5670433339955,0,44.9551010927836,27.2257010618023,23.6624784079885,45.0887120409405,13.9561497773994,28.6527766048571,0,0,18.8938590234709,166.82236754304,35.9439655583455,0,0,117.364004459832,39.6451756776847,113.762407212537,23.4027615258601,3.94488988826099,29.1823293700082,107.837801914497,11.7707990018362,22.9879772878784,0,19.2071296865396,12.7515238070949,25.9255418438245,57.6114301077334,40.1631772515764,34.8828589991236,0,51.118973019832,49.3457476001117,0,0,36.0899235364359,70.9254974486894,6.63693320590422,66.2359048852406,0,11.4996722593406,8.50434146631856,0,101.442169509865,7.83717485520819,215.563699073076,0,45.2500972877092,47.4014523805009,0,32.7357959381424,32.074927029541,0,0,90.1940976982466,7.94843058238151,16.8027690963471,0,25.5649861949075,0,39.7224723266776,15.9600360696815,47.8697941598851,62.5813557624912,32.9078040857389,33.9773937073867,32.4542440234608,35.5032736976955,3.57355994468129,134.039273507138,38.8078236572493,99.0197049212793,13.9598514671804,39.7096860949314,24.1859902651389,41.3907284768212,17.0475854936413,0,27.4652964535436,60.5652759084791,10.1875269014382,25.9241976460829,34.1133929180596,0,69.6747582285889,74.9512816669165,233.41689658231,192.709943431602,38.4279667762779
C11orf31,302.210163663593,333.305557870177,45.6933973040896,427.219743848036,219.702961595922,221.089867767203,400.152718835813,294.989601616543,337.126118741135,222.7858513847,217.282988615121,299.482711679826,236.624784079885,428.342764388935,260.514795844789,202.07747710794,273.85255778289,147.42956552507,160.597801699503,300.280261577472,358.706105265938,197.756872051304,125.821773457897,58.6820022299161,247.782347985529,483.490230653281,292.534519073251,211.051609021963,248.04979964507,313.481982309585,270.728377042234,459.759545757569,243.342306580889,134.449907805778,242.278952334804,388.883127657368,288.057150538667,57.375967502252,148.252150746275,289.552201226191,132.057346967899,269.596279571342,316.214356131768,340.129249114664,251.060337644772,339.907100980512,311.935860677498,251.239639219878,386.008670348596,356.489840039559,165.834658593212,71.7514529669226,332.504888949003,532.927890154157,400.332583992856,64.622443374584,153.850330778211,237.007261902505,319.289234399944,274.980685880396,128.299708118164,356.493529642437,32.4243701566097,114.245857084446,393.447313827885,218.435998252512,357.682219219458,306.779834338889,428.540818512963,390.60431121233,119.700270522611,191.47917663954,455.592269950936,303.221909075737,192.538564341858,322.739426677749,352.074130835481,196.545796957471,469.137457274982,341.508848183794,346.568967224478,265.237177876427,268.942874006581,284.185385615382,165.562913907285,73.8728704724454,285.918513223731,407.40189739423,302.826379542396,196.109892852686,213.874630580184,226.001228082145,186.706497386109,348.373791142945,206.11602458402,140.050137949386,299.771023115825,85.0904978617581
SRSF6,188.041879612902,149.98750104158,91.3867946081791,89.9409987048496,307.584146234291,100.016844942306,72.1988085972873,235.991681293234,41.9659068972367,17.1373731834384,161.089112249141,27.2257010618023,94.6499136319538,90.1774240818811,148.865597625594,42.2251444703157,54.7705115565779,44.2288696575211,155.874336943635,133.457894034432,82.8911858794498,56.5019634432297,5.24257389407904,0,158.580702710739,56.8812036062683,84.8350105312427,69.0355730445674,65.6602410825185,92.7906667636371,129.478789020199,206.891795590906,91.2533649678332,172.864167178857,153.018285685139,103.702167375298,326.464770610489,114.751935004504,104.648576997371,113.303035262422,123.537518131261,110.727043395373,55.8025334350179,80.0304115563914,112.977151940147,88.3223175776132,126.10173091218,164.447763853011,178.157847853198,45.9986890373624,72.2869024637077,0,22.5427043355256,86.2089234072901,123.179256613186,96.933665061876,149.32532104944,75.8423238088015,41.6464218782536,91.6602286267988,96.224781088623,71.2987059284874,32.4243701566097,84.1811578516969,43.7163682030983,100.816614578082,0,153.389917169445,42.8540818512963,46.3428843811239,71.8201623135668,215.414073719483,132.672474216481,103.424527126608,67.9547874147734,104.574786297818,79.882365819815,82.1918787276697,223.398789178563,155.231294628997,0,139.598514671804,74.0044149950995,36.2789853977084,41.3907284768212,51.1427564809238,333.57159876102,100.706086996327,53.835800807537,71.3126883100676,90.73469176129,51.1700893770894,74.6825989544436,97.5446615200245,56.2134612501874,93.3667586329239,151.223775053965,57.6419501644168
S100A11,282.062819419354,149.98750104158,776.787754169522,382.249244495611,87.8811846383689,1826.62343131475,1119.6933875681,1600.31858876975,50.359088276684,2193.58376748012,232.268022312715,1633.54206370814,283.949740895861,293.076628266114,2107.37861638731,202.07747710794,284.806660094205,88.4577393150422,2810.4615297413,166.82236754304,420.324331937387,169.505890329689,5.24257389407904,3051.46411595564,79.2903513553694,4749.5805011234,175.52071144395,49.3111236032624,2066.47369851371,1192.06748472925,117.707990018362,2482.70154709087,30.4177883226111,211.278426551936,89.2606666496646,25.9255418438245,57.6114301077334,103.276741504054,5158.3027744954,289.552201226191,283.284308818236,245.525183181044,37.2016889566786,200.076028890979,3142.96160189048,825.679847657384,597.323988531379,84.5078786466863,118.771898568799,241.493117446153,85.0434146631856,47.8343019779484,101.442169509865,235.115245656246,2617.55920303021,1938.67330123752,226.250486438546,47.4014523805009,2137.84965641702,2867.65572418128,1764.12098662476,2994.54564899647,226.970591096268,90.1940976982466,206.659195141919,2638.03474812649,476.909625625944,3809.18294304121,85.7081637025927,1377.04570732482,103.74023445293,215.414073719483,107.639931911485,185.694037340955,181.212766439396,367.814765599223,375.742979967278,268.016995851097,223.398789178563,333.747283452344,148.529557381919,83.7591088030823,2128.07817754201,84.6509659279862,82.7814569536424,0,95.3061710745771,363.915178009453,141.318977119785,142.625376620135,2482.24192461243,223.869141024766,597.460791635549,1741.86895571472,187.378204167291,102.703434496216,1304.80690865147,1133.6250199002
PSMD14,87.3051583917047,49.9958336805266,274.160383824537,44.9704993524248,87.8811846383689,57.9044891771246,119.923444788714,58.9979203233086,54.5556789664077,68.5494927337538,183.566662795533,245.031309556221,47.3249568159769,157.810492143292,148.865597625594,91.9904933103307,43.8164092452623,14.742956552507,0,166.82236754304,85.0918368320016,28.2509817216148,136.306921246055,58.6820022299161,19.8225878388424,142.203009015671,61.4322490053826,55.2284584356539,96.6664660381523,74.3997238014748,47.083196007345,91.9519091515138,182.506729935666,19.2071296865396,51.0060952283798,103.702167375298,192.038100359111,5.7375967502252,0,12.5892261402692,123.537518131261,0,74.4033779133573,0,28.2442879850368,116.42487317049,33.1846660295211,38.8279442430721,118.771898568799,22.9993445186812,17.0086829326371,71.7514529669226,28.178380419407,7.83717485520819,61.5896283065932,32.311221687292,85.9751848466474,56.8817428566011,138.821406260845,65.4715918762849,64.149854059082,0,0,138.297616470645,67.5616599502428,100.816614578082,278.197281615134,51.1299723898149,128.562245553889,52.9632964355702,55.8601262438853,0,215.27986382297,89.3211825184342,33.9773937073867,37.8632846940376,130.178670224884,110.78035828512,22.3398789178563,77.6156473144986,49.5098524606397,41.8795544015412,52.344586216046,139.069444024549,124.172185430464,51.1427564809238,47.6530855372885,102.994861700788,87.4831763122477,10.1875269014382,110.177839995852,113.000614041073,112.023898431665,83.6097098743067,0,42.0150413848158,68.2514382986924,52.1522406249485
PTTG1IP,228.336568101381,249.979168402633,1005.25474068997,184.379047344942,87.8811846383689,347.426935062747,495.601991218667,471.983362586469,144.082947013846,976.830271455991,213.536730190722,381.159814865233,236.624784079885,225.443560204703,1046.71123330496,236.762417208556,454.595245919597,44.2288696575211,854.947120812058,0,464.337350988422,197.756872051304,304.069285856584,1173.64004459832,9.91129391942118,312.846619834476,324.713316171308,345.177865222837,702.199800465823,692.168216939563,141.249588022035,965.495046090894,182.506729935666,134.449907805778,165.769809492234,285.18096028207,211.241910395022,195.078289507657,1390.95400259005,390.266010348344,161.876747896135,305.702924156789,130.205911348375,220.083631780076,655.895132096966,675.799551162041,530.954656472337,134.755806490662,267.236771779797,264.492461964834,170.086829326371,167.420056922819,355.047593284528,141.069147393747,831.459982139008,710.846877120424,266.975573997484,75.8423238088015,555.285625043382,1191.58297214838,1026.39766494531,677.33770632063,486.365552349146,204.439954782692,154.994396356439,621.702456564842,715.364438438916,869.209530626854,257.124491107778,873.894391186907,127.680288557452,335.088559119196,478.121558025433,4.70111486939128,135.909574829547,411.087090963837,162.723337781105,82.1918787276697,223.398789178563,139.708165166097,49.5098524606397,293.156880810788,268.942874006581,84.6509659279862,82.7814569536424,85.2379274682063,47.6530855372885,375.359051531762,417.227456258412,73.8595700354271,725.87753409032,187.623661049328,298.730395817774,264.764081268638,131.164742917104,238.085234513956,540.658452405328,414.473070229854
PAFAH1B2,120.884065465437,16.6652778935089,91.3867946081791,80.9468988343647,87.8811846383689,31.5842668238861,57.5143051537712,73.7474004041358,11.1909085059298,137.098985467508,78.6714269123713,27.2257010618023,118.312392039942,90.1774240818811,27.9122995547988,42.2251444703157,16.4311534669734,0,61.4050418262804,100.093420525824,75.5556827042773,28.2509817216148,15.7277216822371,352.092013379497,29.7338817582635,113.762407212537,40.9548326702551,27.614229217827,32.8301205412593,68.5480601316959,11.7707990018362,22.9879772878784,45.6266824839166,38.4142593730793,12.7515238070949,25.9255418438245,76.8152401436445,5.7375967502252,152.612508121166,88.1245829818841,19.169614882437,80.6381729074996,37.2016889566786,80.0304115563914,39.2281777569956,38.8082910568301,39.8215992354253,34.2599508027106,89.078923926599,0,51.0260487979113,47.8343019779484,45.0854086710512,117.557622828123,61.5896283065932,96.933665061876,113.125243219273,9.48029047610019,97.1749843825918,78.5659102515419,32.074927029541,71.2987059284874,129.697480626439,60.1293984654978,19.8710764559538,117.61938367443,0,178.954903364352,42.8540818512963,72.824532598909,63.8401442787261,23.9348970799426,40.0520676879944,39.9594763898258,33.9773937073867,10.8180813411536,32.5446675562209,39.3091593914942,44.6797578357125,77.6156473144986,0,83.7591088030823,52.344586216046,0,206.953642384106,56.8252849788042,95.3061710745771,75.5295652472449,53.835800807537,33.1094624296742,77.7725929382486,93.811830524664,18.6706497386109,69.6747582285889,18.7378204167291,121.376786222801,133.826349605279,71.3662240130875
SUPT16H,73.8735955622116,0,137.080191912269,17.9881997409699,219.702961595922,31.5842668238861,57.5143051537712,36.8737002020679,44.7636340237191,34.2747463668769,74.9251684879726,81.677103185407,23.6624784079885,22.5443560204703,27.9122995547988,13.5723678654586,10.9541023113156,0,14.1703942676032,0,94.6279909597259,28.2509817216148,68.1534606230275,0,29.7338817582635,28.4406018031342,105.31242686637,92.7049123741334,85.7230925243992,75.2356757543003,35.3123970055087,45.9759545757569,0,0,25.5030476141899,103.702167375298,19.2038100359111,22.9503870009008,69.7657179982471,75.5353568416149,95.8480744121851,58.974186156231,0,0,12.5530168822386,0,53.0954656472337,50.2479278439756,0,68.9980335560437,76.539073196867,23.9171509889742,16.9070282516442,23.5115245656246,0,96.933665061876,117.650252948044,47.4014523805009,41.6464218782536,6.54715918762849,160.374635147705,106.948058892731,97.2731104698291,102.219977391346,23.8452917471445,100.816614578082,0,102.25994477963,214.270409256482,92.6857687622478,7.98001803484076,23.9348970799426,40.0520676879944,4.70111486939128,67.9547874147734,64.9084880469216,103.551214951612,21.4413596680878,0,7.76156473144986,0,0,18.0498573158779,48.3719805302778,41.3907284768212,34.0951709872825,0,22.8877470446197,74.0242261103634,12.7344086267978,103.696790584331,115.132701098451,56.0119492158327,153.284468102896,74.9512816669165,42.0150413848158,96.354971715801,10.9794190789365
TMED3,752.167518451609,1333.22223148071,411.240575736806,1119.76543387538,1054.57421566043,300.050534826918,313.269406795009,258.115901414475,1071.52948944278,411.296956402523,516.983662567011,245.031309556221,946.499136319538,225.443560204703,283.775045473788,244.302621578255,1035.16266841932,221.144348287606,288.131350107931,1568.13025490458,1304.9860148632,1327.7961409159,199.217807975003,0,237.871054066108,199.084212621939,909.782354317809,287.976961843053,34.6540161268848,56.0087808393125,1000.51791515608,390.795613893933,958.160332162248,1094.80639213276,1491.92828543011,103.702167375298,460.891440861867,51.6383707520268,152.612508121166,1296.69029244772,509.059772989161,362.270000673991,427.819423001804,1200.45617334587,247.922083424212,165.938899691273,1407.02983965169,198.707714655722,445.394619632995,1724.95083890109,1462.74673220679,167.420056922819,529.753551884852,916.949458059359,369.537769839559,32.311221687292,1289.62777269971,1289.31950474963,360.935656278198,307.716481818539,288.674343265869,142.597411856975,940.306734541682,114.245857084446,619.977585425758,218.435998252512,278.197281615134,306.779834338889,1499.89286479537,119.167416980033,207.48046890586,263.283867879368,322.919795734455,667.558311453561,917.389630099441,2352.93269170091,2213.03739382302,1468.73313726401,134.039273507138,1435.88947531822,396.078819685117,1312.22603791496,196.743444743069,997.67209843698,248.344370860927,494.379979315596,857.755539671194,1334.35565270133,585.464333781965,160.453548697652,90.73469176129,763.287166541584,1829.72367438387,390.178646080098,1274.17178833758,368.798696600049,297.09449612372,565.440082565231
SRI,100.736721221198,49.9958336805266,228.466986520448,49.4675492876673,131.821776957553,379.011201886634,151.739868916333,103.24636056579,65.7465874723375,68.5494927337538,89.9102021855672,163.354206370814,47.3249568159769,45.0887120409405,60.4766490353975,58.813594083654,10.9541023113156,132.686608972563,47.2346475586772,33.364473508608,38.1446165108973,28.2509817216148,83.8811823052646,117.364004459832,79.2903513553694,227.524814425073,81.9096653405102,49.3111236032624,293.647189285708,152.143255414252,117.707990018362,137.927863727271,45.6266824839166,76.8285187461586,12.7515238070949,77.7766255314736,38.4076200718223,57.375967502252,418.594307989483,100.713809122153,66.0286734839497,167.294119912574,0,80.0304115563914,235.369066541973,86.9841006446191,33.1846660295211,36.5439475228914,29.6929746421997,45.9986890373624,12.7565121994778,71.7514529669226,129.620549929272,78.3717485520819,61.5896283065932,96.933665061876,13.5750291863128,0,124.939265634761,111.301706189684,224.524489206787,71.2987059284874,129.697480626439,90.1940976982466,3.97421529119075,184.830460059818,39.742468802162,25.5649861949075,214.270409256482,79.4449446533552,111.720252487771,47.8697941598851,0,25.856131781652,101.93218112216,36.0602711371787,82.8409719612896,53.6033991702194,134.039273507138,85.3772120459485,49.5098524606397,13.9598514671804,238.258116569589,42.3254829639931,41.3907284768212,17.0475854936413,0,57.2193676115492,94.2126514131898,50.9376345071911,123.139938818894,19.1887835164085,0,209.024274685767,18.7378204167291,135.38180001774,210.107368880288,139.987593256441
NDUFS7,564.125638838707,883.25972835597,228.466986520448,440.710893653763,219.702961595922,336.898846121452,408.718679177864,339.238041859024,679.847691735234,565.533315053469,348.402033469073,299.482711679826,496.912046567757,315.620984286584,432.640643099382,472.016793543172,476.503450542228,353.830957260169,746.3074314271,600.560523154945,622.050669254632,423.764725824222,545.22768498422,410.774015609413,0,284.406018031342,403.697636321086,94.6773573182639,662.074097582062,224.03512335725,659.16474410283,344.819659318177,532.311295645694,499.385371850031,510.060952283798,25.9255418438245,518.5028709696,258.191853760134,265.981799868317,1007.13809122153,291.804137654875,346.623788020297,446.420267480144,400.152057781957,202.417397226097,429.567635491119,550.86545609005,292.351580183131,296.929746421997,275.992134224175,148.825975660575,334.840113845639,665.009777898005,289.975469642703,246.358513226373,1260.13764580439,266.975573997484,369.731328567907,652.460609425974,255.339208317511,384.899124354492,427.792235570924,129.697480626439,300.646992327489,294.091931548116,218.435998252512,198.71234401081,409.039779118519,771.373473323334,536.253376410148,175.560396766497,765.916706558162,0,408.996993637041,713.52526785512,494.025714579348,449.708133504144,339.488194744723,491.477336192838,465.693883886992,49.5098524606397,404.835692548231,456.661390091711,471.626810170209,331.12582781457,193.205968927934,238.265427686443,377.647826236224,201.884253028264,254.688172535956,220.355679991704,194.019922221464,336.071695294996,334.438839497227,393.494228751312,312.778641420295,139.17940358949,392.514232071981
EIF4G1,308.92594507834,233.313890509124,228.466986520448,256.331846308821,87.8811846383689,263.202223532384,134.607948232231,184.368501010339,141.285219887363,257.060597751577,108.64149430756,54.4514021236047,189.299827263908,202.899204184232,176.777897180393,185.489027494601,43.8164092452623,176.915478630084,321.195603399005,166.82236754304,182.654029061796,197.756872051304,31.4554433644742,528.138020069245,0,455.049628850146,193.072782588345,112.429361815438,257.169277573197,310.974126451108,223.645181034889,367.807636606055,471.475719000471,211.278426551936,165.769809492234,129.627709219123,192.038100359111,378.681385514863,370.630376865688,522.45288482117,317.363624164791,136.001694605186,130.205911348375,160.060823112783,371.883125136318,525.919254666697,232.292662206648,157.595773692469,148.464873210998,206.994100668131,68.0347317305484,95.6686039558968,174.705958600323,274.301119932287,153.974070766483,355.423438560212,181.000389150837,237.007261902505,263.760671895606,294.622163443282,96.224781088623,106.948058892731,291.819331409487,54.116458618948,178.839688103584,319.252612830595,0,204.51988955926,42.8540818512963,317.779778613421,111.720252487771,263.283867879368,32.5423049964954,209.199611687912,260.493351756631,297.497236881724,171.599156205528,178.677997234065,335.098183767844,380.316671841043,49.5098524606397,83.7591088030823,151.618801453375,151.162439157118,124.172185430464,85.2379274682063,333.57159876102,98.4173122918645,174.966352624495,17.8281720775169,149.064136464976,217.47287985263,224.047796863331,362.308742788663,149.902563333833,51.3517172481082,68.2514382986924,85.0904978617581
SIVA1,141.031409709677,0,319.853781128627,22.4852496762124,307.584146234291,215.825823296555,194.569670626588,95.8716205253765,165.065900462464,308.472717301892,277.223123405499,299.482711679826,212.962305671896,202.899204184232,204.690196735191,122.151310789128,164.311534669734,147.42956552507,203.108984502312,133.457894034432,275.081369068971,113.003926886459,157.277216822371,117.364004459832,99.1129391942118,28.4406018031342,462.204540135736,394.488988826099,151.383333606918,176.385862046193,258.957578040397,183.903818303028,60.8355766452221,153.657037492317,306.036571370279,77.7766255314736,345.6685806464,57.375967502252,196.21608187007,182.543779033903,161.876747896135,222.65764161026,111.605066870036,280.10644044737,205.555651446657,80.2930159796484,119.464797706276,109.631842568674,237.543797137597,22.9993445186812,187.095512259008,71.7514529669226,467.761114962156,211.603721090621,184.76888491978,420.045881934796,122.175262676815,47.4014523805009,222.114250017353,117.848865377313,192.449562177246,285.19482371395,356.668071722707,210.452894629242,254.349778636208,168.027690963471,119.227406406486,153.389917169445,257.124491107778,231.714421905619,119.700270522611,167.544279559598,192.750575748473,157.487348124608,11.3257979024622,45.0753389214734,207.102429903224,39.3091593914942,290.418425932131,93.1387767773983,148.529557381919,237.317474942067,261.72293108023,66.511473229132,165.562913907285,176.158383434293,95.3061710745771,82.3958893606308,161.507402422611,247.047527359877,129.620988230414,379.511496213413,205.37714712472,390.178646080098,243.591665417479,163.391827607617,44.1626953697421,244.292074506338
SH3GLB1,67.1578141474651,16.6652778935089,182.773589216358,94.4380486400921,0,84.224711530363,159.082120638091,36.8737002020679,62.948860345855,0,78.6714269123713,136.128505309012,47.3249568159769,112.721780102351,116.301248144995,69.369880201233,43.8164092452623,0,160.597801699503,33.364473508608,30.0755630182075,28.2509817216148,15.7277216822371,176.046006689748,99.1129391942118,85.3218054094025,122.864498010765,0,85.7230925243992,241.590114366587,23.5415980036725,45.9759545757569,15.2088941613055,115.242778119238,140.266761878044,51.8510836876491,38.4076200718223,0,117.729649122042,0,68.1586306931094,91.4701662831339,0,0,111.408024829867,231.511529407986,119.464797706276,45.6799344036142,178.157847853198,126.496394852747,42.5217073315928,0,67.6281130065768,148.906322248956,215.563699073076,32.311221687292,90.5001945754183,75.8423238088015,166.585687513015,117.848865377313,160.374635147705,71.2987059284874,97.2731104698291,48.1035187723982,63.5874446590521,16.8027690963471,158.969875208648,204.51988955926,171.416327405185,178.751125470049,47.8801082090446,0,40.0520676879944,18.8044594775651,90.6063832196978,106.377799854677,44.3790921221194,46.4562792808568,268.078547014275,62.0925178515989,49.5098524606397,83.7591088030823,30.6847574369925,24.1859902651389,82.7814569536424,39.7776994851629,47.6530855372885,59.5081423160111,74.0242261103634,68.765806584708,123.139938818894,93.811830524664,18.6706497386109,222.959226331485,187.378204167291,70.0250689746929,317.168448564512,68.6213692433533
SNRPB2,94.0209398064512,33.3305557870178,0,22.4852496762124,0,52.6404447064769,48.9483448117202,36.8737002020679,4.19659068972367,68.5494927337538,48.7013595171822,27.2257010618023,23.6624784079885,45.0887120409405,27.9122995547988,22.6206131090977,32.8623069339468,29.4859131050141,108.639689384958,33.364473508608,61.6182266714494,113.003926886459,5.24257389407904,58.6820022299161,19.8225878388424,28.4406018031342,46.8055230517201,0,127.672690993786,87.7749550466837,23.5415980036725,22.9879772878784,0,0,25.5030476141899,25.9255418438245,57.6114301077334,28.687983751126,43.6035737489045,37.7676784208075,46.8590586015127,57.7706313367161,37.2016889566786,80.0304115563914,40.7973048672754,30.7789894588652,0,22.8399672018071,0,22.9993445186812,8.50434146631856,23.9171509889742,67.6281130065768,86.2089234072901,0,96.933665061876,49.7751070164801,28.4408714283006,83.2928437565073,58.9244326886564,0,71.2987059284874,0,0,31.793722329526,16.8027690963471,0,51.1299723898149,85.7081637025927,19.8612361633388,15.9600360696815,23.9348970799426,45.0585761489937,21.1550169122607,33.9773937073867,30.6512304666019,44.3790921221194,7.14711988936258,67.0196367535688,23.2846941943496,99.0197049212793,0,3.60997146317558,30.2324878314236,0,22.7301139915217,95.3061710745771,66.374466429397,33.6473755047106,10.1875269014382,38.8862964691243,12.7925223442724,56.0119492158327,97.5446615200245,0,37.3467034531696,69.5897017947452,54.8970953946827
